id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours,host_response_time:a few days or more,host_response_time:within a day,host_response_time:within a few hours,host_response_time:within an hour,neighbourhood_cleansed:Ang Mo Kio,neighbourhood_cleansed:Bedok,neighbourhood_cleansed:Bishan,neighbourhood_cleansed:Bukit Batok,neighbourhood_cleansed:Bukit Merah,neighbourhood_cleansed:Bukit Panjang,neighbourhood_cleansed:Bukit Timah,neighbourhood_cleansed:Central Water Catchment,neighbourhood_cleansed:Changi,neighbourhood_cleansed:Choa Chu Kang,neighbourhood_cleansed:Clementi,neighbourhood_cleansed:Downtown Core,neighbourhood_cleansed:Geylang,neighbourhood_cleansed:Hougang,neighbourhood_cleansed:Jurong East,neighbourhood_cleansed:Jurong West,neighbourhood_cleansed:Kallang,neighbourhood_cleansed:Marina South,neighbourhood_cleansed:Marine Parade,neighbourhood_cleansed:Museum,neighbourhood_cleansed:Newton,neighbourhood_cleansed:Novena,neighbourhood_cleansed:Orchard,neighbourhood_cleansed:Outram,neighbourhood_cleansed:Pasir Ris,neighbourhood_cleansed:Punggol,neighbourhood_cleansed:Queenstown,neighbourhood_cleansed:River Valley,neighbourhood_cleansed:Rochor,neighbourhood_cleansed:Sembawang,neighbourhood_cleansed:Sengkang,neighbourhood_cleansed:Serangoon,neighbourhood_cleansed:Singapore River,neighbourhood_cleansed:Southern Islands,neighbourhood_cleansed:Tampines,neighbourhood_cleansed:Tanglin,neighbourhood_cleansed:Toa Payoh,neighbourhood_cleansed:Western Water Catchment,neighbourhood_cleansed:Woodlands,neighbourhood_cleansed:Yishun,neighbourhood_group_cleansed:Central Region,neighbourhood_group_cleansed:East Region,neighbourhood_group_cleansed:North Region,neighbourhood_group_cleansed:North-East Region,neighbourhood_group_cleansed:West Region,property_type:Boat,property_type:Entire condo,property_type:Entire guest suite,property_type:Entire guesthouse,property_type:Entire home,property_type:Entire loft,property_type:Entire rental unit,property_type:Entire serviced apartment,property_type:Entire townhouse,property_type:Private room,property_type:Private room in barn,property_type:Private room in bed and breakfast,property_type:Private room in bungalow,property_type:Private room in casa particular,property_type:Private room in castle,property_type:Private room in condo,property_type:Private room in earthen home,property_type:Private room in guest suite,property_type:Private room in guesthouse,property_type:Private room in home,property_type:Private room in hostel,property_type:Private room in loft,property_type:Private room in rental unit,property_type:Private room in serviced apartment,property_type:Private room in townhouse,property_type:Private room in train,property_type:Private room in vacation home,property_type:Private room in villa,property_type:Room in aparthotel,property_type:Room in boutique hotel,property_type:Room in hostel,property_type:Room in hotel,property_type:Room in serviced apartment,property_type:Shared room in bed and breakfast,property_type:Shared room in boutique hotel,property_type:Shared room in dome,property_type:Shared room in guesthouse,property_type:Shared room in hostel,property_type:Shared room in hotel,property_type:Shared room in rental unit,property_type:Tiny home,room_type:Entire home/apt,room_type:Hotel room,room_type:Private room,room_type:Shared room
39653480,97878860,1.0,1.0,False,101,True,True,1.31162,103.86048,1,3.0,1.0,1.0,47.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,0,92,0,4.876472602739726,5.0,4.752945205479452,True,59,28,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39654440,7576445,0.7979322638146167,0.7049006010171058,False,1,True,True,1.30791,103.83933,2,2.0,1.0,1.0,384.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,331,14,61,0,5.0,5.0,5.0,False,1,42,2.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39657837,1563123,0.7979322638146167,0.7049006010171058,False,2,True,True,1.27316,103.84638,4,1.0,1.0,2.0,189.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0,3,0,0,5.0,5.0,5.0,False,1,24,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39679521,65982503,1.0,0.7049006010171058,False,4,True,True,1.4156825115363902,103.84504683849076,1,1.0,1.0,1.0,66.0,92,720,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2,92,0,5.0,5.0,5.0,False,2,64,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39689162,13468566,0.69,0.68,False,12,True,True,1.2758,103.84006,2,1.5,1.0,1.0,243.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,279,8,67,12,5.0,5.0,5.0,False,12,22,1.5,0.0,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39767724,100179761,1.0,0.7049006010171058,False,1,True,True,1.448078417049942,103.8007685565708,2,1.0,1.0,1.0,37.0,180,365,180.0,180.0,1125.0,1125.0,180.0,1125.0,0,0,0,0,4.83375,5.0,4.6675,False,1,21,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39822559,8948251,0.6,1.0,False,126,True,True,1.30965,103.86186,1,3.0,1.0,1.0,47.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,1,92,0,5.0,5.0,5.0,True,73,29,0.0,3.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39824181,109545738,0.7979322638146167,0.7049006010171058,False,1,True,True,1.29351,103.76325,6,1.0,2.0,5.0,282.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,4,95,0,5.0,5.0,4.5,True,1,17,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40043690,138649185,0.74,0.12,False,885,True,True,1.3084,103.82597,5,2.0,2.0,3.0,615.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,0,94,0,4.185333333333333,3.74,4.6306666666666665,False,219,38,2.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40072058,1280862,0.7979322638146167,0.7049006010171058,False,7,True,True,1.3051,103.80024,1,1.0,1.0,1.0,151.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,364,9,94,0,4.44,4.44,4.56,False,2,11,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40149431,176867619,0.7979322638146167,0.7049006010171058,False,1,True,True,1.2907,103.82812,2,1.0,1.0,2.0,69.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,269,0,94,0,4.237661784081221,3.7979322638146167,4.677391304347826,True,1,12,0.0,1.0,14.3373440285205,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40185785,138649185,0.74,0.12,False,885,True,True,1.37667,103.87967,4,2.0,2.0,3.0,560.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,0,88,0,4.1867857142857146,3.74,4.633571428571429,False,219,37,2.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40198092,3989090,0.7979322638146167,0.7049006010171058,False,3,True,True,1.3223,103.75713,2,1.0,1.0,1.0,111.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,270,16,95,0,5.0,5.0,4.69,False,1,62,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40211954,8948251,0.6,1.0,False,126,True,True,1.31131,103.86041,1,3.0,1.0,1.0,47.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,1,92,0,5.0,5.0,5.0,True,73,28,0.0,3.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40213569,310302453,0.7979322638146167,0.7049006010171058,False,2,True,True,1.27634,103.84507,4,1.5,2.0,2.0,118.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,177,4,92,0,4.75,4.75,5.0,False,1,8,1.5,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40294463,311294849,0.7979322638146167,0.7049006010171058,False,1,True,True,1.27368,103.83432,2,1.0,1.0,1.0,149.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,179,0,94,0,4.237661784081221,3.7979322638146167,4.677391304347826,False,1,11,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40313848,156409670,0.33,0.11,False,545,True,True,1.27228,103.83394,2,0.0,1.0,2.0,185.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,0,94,0,3.753695652173913,2.83,4.677391304347826,False,120,29,0.0,0.0,48.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40314515,156409670,0.33,0.11,False,545,True,True,1.27437,103.83293,2,1.0,1.0,1.0,188.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,0,94,0,3.753695652173913,2.83,4.677391304347826,False,120,27,1.0,0.0,48.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40315763,201775246,0.25,0.5,False,73,True,True,1.31212,103.86349,1,2.0,1.0,1.0,56.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,1,92,0,5.0,5.0,5.0,True,44,28,0.0,2.0,48.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40321693,1280862,0.7979322638146167,0.7049006010171058,False,7,True,True,1.30468,103.79806,1,1.0,1.0,1.0,55.0,180,365,180.0,180.0,365.0,365.0,180.0,365.0,365,0,95,0,4.121743909685086,3.7979322638146167,4.445555555555555,True,2,12,0.0,1.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40354419,138649185,0.74,0.12,False,885,True,True,1.27229,103.83286,2,1.0,1.0,2.0,221.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,0,94,0,4.208695652173914,3.74,4.677391304347826,False,219,31,1.0,0.0,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
